transaction_id,user_id,sender_upi,receiver_upi,amount,currency,status,upi_app,bank,category,created_at,device_type,city
TXN0001689,USR00007,naveenramaswamy@oksbi,bhanumatisura@oksbi,196.88,INR,SUCCESS,PhonePe,SBI,Rent,2024-04-30 20:54:41,Android,Hyderabad
TXN0001690,USR00273,lsahota@oksbi,rsarkar@okhdfcbank,9.46,INR,FAILED,Amazon Pay,Axis,Healthcare,2024-02-03 16:07:46,Web,Chennai
TXN0001691,USR00026,chaitalydani@okicici,isaiah22@paytm,7.66,INR,SUCCESS,Google Pay,Canara,Education,2024-02-03 10:39:43,iOS,Mumbai
TXN0001692,USR00346,gangamistry@paytm,nsanghvi@ybl,22.12,INR,SUCCESS,Amazon Pay,HDFC,Healthcare,2024-05-04 12:10:34,Web,Chennai
TXN0001693,USR00019,xnadkarni@okicici,vkhosla@paytm,437.19,INR,SUCCESS,Amazon Pay,Axis,Travel,2024-08-22 08:49:29,Android,Kolkata
TXN0001694,USR00383,tben@okicici,triveni43@okhdfcbank,489.58,INR,SUCCESS,CRED,BOB,Rent,2024-09-11 19:28:39,Android,Ahmedabad
TXN0001695,USR00051,shravyacheema@axl,abdulsharma@ybl,24221.34,INR,SUCCESS,BHIM,BOB,Utilities,2024-07-27 11:41:01,Web,Hyderabad
TXN0001696,USR00398,lmishra@paytm,csant@okhdfcbank,610.59,INR,SUCCESS,BHIM,BOB,Utilities,2024-07-28 13:34:33,Web,Delhi
TXN0001697,USR00330,pravel@ybl,tmanda@oksbi,3064.44,INR,SUCCESS,BHIM,PNB,Utilities,2024-04-04 20:28:32,Android,Bengaluru
TXN0001698,USR00239,mekhala21@okhdfcbank,bdayal@ybl,1955.56,INR,SUCCESS,Paytm,Canara,Education,2024-08-25 12:51:20,iOS,Bengaluru
TXN0001699,USR00064,koshyyutika@ybl,wchokshi@oksbi,4659.25,INR,PENDING,BHIM,PNB,Groceries,2024-10-08 17:23:47,Web,Hyderabad
TXN0001700,USR00042,dchanda@paytm,nidhinaidu@oksbi,4106.45,INR,SUCCESS,Paytm,BOB,Food & Dining,2024-10-19 10:37:55,Android,Pune
TXN0001701,USR00179,sudiksha53@paytm,nicholasbadami@ybl,2852.84,INR,PENDING,PhonePe,Axis,Food & Dining,2024-01-23 10:16:17,Android,Hyderabad
TXN0001702,USR00201,chandrankhanna@paytm,khuranabina@oksbi,6.79,INR,SUCCESS,BHIM,Kotak,Utilities,2024-01-10 10:21:40,Web,Bengaluru
TXN0001703,USR00061,abdulgarg@paytm,krishnayogi@axl,89.4,INR,SUCCESS,PhonePe,BOB,Utilities,2024-07-24 19:22:09,Android,Bengaluru
TXN0001704,USR00133,kbhatnagar@paytm,chaudrymanan@axl,94.65,INR,SUCCESS,BHIM,PNB,Travel,2024-09-12 00:08:51,iOS,Chennai
TXN0001705,USR00340,babuazaan@axl,daramohini@okicici,3389.0,INR,SUCCESS,BHIM,Canara,Entertainment,2024-01-13 10:31:56,Android,Kolkata
TXN0001706,USR00144,desaialka@ybl,pillaybakhshi@paytm,470.47,INR,SUCCESS,BHIM,BOB,Healthcare,2024-10-04 06:23:41,Web,Hyderabad
TXN0001707,USR00336,qwarrior@axl,ira35@ybl,4352.67,INR,SUCCESS,CRED,ICICI,Education,2024-12-07 08:32:12,iOS,Hyderabad
TXN0001708,USR00269,vdeshpande@ybl,bhatiashivansh@oksbi,3483.48,INR,SUCCESS,Amazon Pay,Kotak,Travel,2024-08-10 09:33:20,Android,Kolkata
TXN0001709,USR00354,kamyakothari@okicici,dalaja21@axl,24378.06,INR,SUCCESS,PhonePe,PNB,Food & Dining,2024-11-08 21:53:41,Web,Chennai
TXN0001710,USR00027,divya33@ybl,hben@okhdfcbank,270.69,INR,SUCCESS,Paytm,ICICI,Rent,2024-06-12 11:46:02,Android,Bengaluru
TXN0001711,USR00177,jaizacharia@paytm,uramakrishnan@paytm,19162.95,INR,SUCCESS,CRED,SBI,Travel,2024-12-22 12:58:47,Web,Bengaluru
TXN0001712,USR00154,suriojas@okicici,evarkey@oksbi,28.84,INR,SUCCESS,CRED,ICICI,Fuel,2024-02-02 19:35:22,Android,Chennai
TXN0001713,USR00115,revasankaran@ybl,nkadakia@axl,139.76,INR,FAILED,Paytm,Axis,Shopping,2024-04-17 09:08:58,Web,Mumbai
TXN0001714,USR00136,amruta76@okhdfcbank,williamganguly@axl,2304.97,INR,SUCCESS,BHIM,BOB,Utilities,2024-02-27 19:36:01,Web,Pune
TXN0001715,USR00176,wasonkala@oksbi,vdave@okicici,3717.11,INR,SUCCESS,CRED,BOB,Food & Dining,2024-02-26 16:23:31,Web,Mumbai
TXN0001716,USR00113,lila92@paytm,henryrout@ybl,21086.56,INR,PENDING,CRED,SBI,Education,2024-10-26 09:05:30,Android,Ahmedabad
TXN0001717,USR00045,wrideshravi@paytm,kseshadri@okicici,226.71,INR,SUCCESS,BHIM,PNB,Education,2024-04-05 09:26:29,Web,Delhi
TXN0001718,USR00227,sahayadavi@ybl,ucchalchander@okhdfcbank,28002.38,INR,SUCCESS,PhonePe,SBI,Education,2024-08-05 09:11:48,Web,Hyderabad
TXN0001719,USR00224,bmody@paytm,maanas31@ybl,125.09,INR,PENDING,PhonePe,Kotak,Healthcare,2024-02-12 13:15:01,Android,Pune
TXN0001720,USR00347,indira92@oksbi,kibeavni@okhdfcbank,458.05,INR,SUCCESS,Google Pay,Kotak,Travel,2024-11-11 17:09:58,Web,Bengaluru
TXN0001721,USR00153,adewan@okicici,ahluwaliaati@oksbi,2161.84,INR,SUCCESS,CRED,ICICI,Fuel,2024-06-06 09:42:18,Android,Hyderabad
TXN0001722,USR00057,settydamyanti@paytm,ryansarna@okicici,226.37,INR,SUCCESS,Paytm,SBI,Entertainment,2024-02-24 10:30:23,Web,Chennai
TXN0001723,USR00044,madhav09@oksbi,adweta87@paytm,156.59,INR,SUCCESS,CRED,ICICI,Rent,2024-04-09 16:54:45,iOS,Ahmedabad
TXN0001724,USR00310,omajapatla@okhdfcbank,farajwadhwa@ybl,1016.12,INR,SUCCESS,Paytm,HDFC,Groceries,2024-03-01 03:20:01,Android,Delhi
TXN0001725,USR00080,harini70@okhdfcbank,bhallaadweta@oksbi,27012.73,INR,SUCCESS,Amazon Pay,Axis,Education,2024-09-17 20:09:43,Web,Mumbai
TXN0001726,USR00232,rbiswas@ybl,gautambhagat@oksbi,30419.6,INR,SUCCESS,BHIM,Kotak,Healthcare,2024-06-13 21:27:49,Web,Mumbai
TXN0001727,USR00194,muttioscar@paytm,chamelinarula@axl,5264.53,INR,SUCCESS,Google Pay,Canara,Fuel,2024-07-10 01:16:17,Web,Bengaluru
TXN0001728,USR00025,brahmbhattsamaksh@okhdfcbank,dhruvwarrior@paytm,1922.94,INR,PENDING,PhonePe,Kotak,Food & Dining,2024-04-19 09:40:22,Web,Hyderabad
TXN0001729,USR00278,hchandran@axl,kavya42@oksbi,3699.43,INR,FAILED,PhonePe,HDFC,Travel,2024-05-19 21:43:22,Web,Delhi
TXN0001730,USR00159,benjamin64@okhdfcbank,bhanumati18@okhdfcbank,7704.79,INR,SUCCESS,PhonePe,HDFC,Travel,2024-08-16 08:55:48,Web,Delhi
TXN0001731,USR00199,henry74@axl,zlalla@oksbi,44666.77,INR,SUCCESS,CRED,BOB,Travel,2024-07-04 05:02:49,iOS,Bengaluru
TXN0001732,USR00262,kalpit41@axl,robert22@paytm,5568.37,INR,SUCCESS,Paytm,Canara,Education,2024-05-01 09:41:44,iOS,Delhi
TXN0001733,USR00234,gaurangi63@oksbi,reva16@ybl,361.46,INR,SUCCESS,Google Pay,Kotak,Fuel,2024-01-24 19:08:05,iOS,Bengaluru
TXN0001734,USR00400,kavyashetty@axl,vritti91@oksbi,234.8,INR,SUCCESS,Amazon Pay,Kotak,Entertainment,2024-11-30 19:20:06,iOS,Chennai
TXN0001735,USR00220,pratyushshan@ybl,ekapad22@oksbi,4202.16,INR,SUCCESS,Google Pay,Canara,Groceries,2024-07-05 21:09:39,Web,Mumbai
TXN0001736,USR00069,vihaan58@paytm,mahika40@ybl,424.76,INR,FAILED,BHIM,Canara,Fuel,2024-12-18 16:32:26,Android,Bengaluru
TXN0001737,USR00085,chakrika86@paytm,aahana54@okhdfcbank,424.57,INR,SUCCESS,Google Pay,Kotak,Education,2024-07-09 12:29:06,Android,Chennai
TXN0001738,USR00037,sneha04@ybl,ptrivedi@ybl,366.49,INR,SUCCESS,PhonePe,Kotak,Utilities,2024-06-01 12:11:31,Web,Mumbai
TXN0001739,USR00135,chandranurvashi@ybl,surhiral@oksbi,3817.05,INR,SUCCESS,Paytm,BOB,Healthcare,2024-07-10 22:14:07,iOS,Kolkata
TXN0001740,USR00143,nkarnik@axl,ppingle@okhdfcbank,280.09,INR,SUCCESS,BHIM,Axis,Education,2024-10-30 21:59:01,Web,Hyderabad
TXN0001741,USR00059,kumertanay@paytm,shahtanmayi@paytm,49452.41,INR,FAILED,Google Pay,Canara,Food & Dining,2024-12-19 11:36:11,iOS,Pune
TXN0001742,USR00042,bsarraf@axl,ramachandranonkar@ybl,194.79,INR,FAILED,Google Pay,ICICI,Fuel,2024-11-02 09:02:58,Android,Chennai
TXN0001743,USR00334,epurohit@oksbi,agarwaldamyanti@ybl,3125.25,INR,FAILED,Paytm,Canara,Fuel,2024-09-02 12:01:05,Web,Chennai
TXN0001744,USR00055,nsharaf@ybl,isaac31@oksbi,304.13,INR,SUCCESS,PhonePe,Kotak,Fuel,2024-10-22 13:37:39,iOS,Pune
TXN0001745,USR00040,siddharthsubramanian@ybl,dugalpranav@okhdfcbank,4732.19,INR,SUCCESS,CRED,PNB,Education,2024-08-01 09:35:39,Android,Mumbai
TXN0001746,USR00382,liam76@ybl,neelsarma@oksbi,477.99,INR,SUCCESS,BHIM,Kotak,Rent,2024-07-27 09:10:38,iOS,Hyderabad
TXN0001747,USR00332,vedikaranganathan@axl,ekari@axl,36038.37,INR,SUCCESS,PhonePe,BOB,Fuel,2024-09-06 16:04:05,Android,Bengaluru
TXN0001748,USR00357,jbalan@okhdfcbank,saranchandresh@oksbi,13483.63,INR,SUCCESS,BHIM,Axis,Travel,2024-02-28 20:52:00,iOS,Mumbai
TXN0001749,USR00125,hredhaan36@ybl,qchacko@paytm,379.61,INR,FAILED,Google Pay,PNB,Entertainment,2024-05-03 22:21:17,iOS,Pune
TXN0001750,USR00079,thakkarchaitaly@ybl,bhaktaom@okicici,343.24,INR,SUCCESS,CRED,Axis,Rent,2024-09-14 20:57:52,Web,Delhi
TXN0001751,USR00286,ati10@oksbi,amairabalasubramanian@paytm,3200.89,INR,SUCCESS,CRED,Kotak,Groceries,2024-03-15 10:06:28,iOS,Delhi
TXN0001752,USR00307,chandanilal@okicici,osaraf@okicici,22782.42,INR,SUCCESS,Paytm,HDFC,Travel,2024-02-24 05:45:12,Web,Chennai
TXN0001753,USR00307,banjeetsachdev@ybl,ikbal82@axl,539.05,INR,SUCCESS,CRED,PNB,Rent,2024-06-11 19:24:13,Android,Kolkata
TXN0001754,USR00288,kritikavarghese@paytm,anitapandya@axl,237.76,INR,SUCCESS,Amazon Pay,ICICI,Shopping,2024-12-22 11:56:50,iOS,Ahmedabad
TXN0001755,USR00106,poojachandra@okhdfcbank,rishianand@axl,463.61,INR,PENDING,BHIM,Axis,Education,2024-11-21 06:21:41,iOS,Bengaluru
TXN0001756,USR00068,slata@paytm,varughesenetra@okhdfcbank,550.42,INR,FAILED,CRED,ICICI,Entertainment,2024-09-01 03:30:42,Android,Hyderabad
TXN0001757,USR00052,johalhenry@paytm,csura@okicici,9236.5,INR,PENDING,Paytm,Kotak,Utilities,2024-02-01 12:11:46,iOS,Chennai
TXN0001758,USR00308,gayathri42@okicici,zayyanchowdhury@ybl,21553.51,INR,SUCCESS,BHIM,PNB,Shopping,2024-03-20 21:01:10,Android,Kolkata
TXN0001759,USR00146,hom@oksbi,nvarughese@okicici,8.22,INR,SUCCESS,BHIM,PNB,Travel,2024-12-02 19:26:17,Web,Mumbai
TXN0001760,USR00320,qabilsalvi@oksbi,ekiya25@axl,9200.24,INR,SUCCESS,Google Pay,BOB,Shopping,2024-04-08 19:19:53,Web,Mumbai
TXN0001761,USR00325,vedantdora@okhdfcbank,geetikamani@okhdfcbank,98.81,INR,SUCCESS,BHIM,BOB,Education,2024-01-14 10:24:20,iOS,Kolkata
TXN0001762,USR00321,mandbalhaar@axl,farhanpingle@okhdfcbank,273.26,INR,FAILED,Amazon Pay,SBI,Rent,2024-11-03 10:36:22,Android,Chennai
TXN0001763,USR00098,nehakeer@okhdfcbank,radhamohanty@okicici,2805.74,INR,SUCCESS,CRED,Axis,Travel,2024-03-05 10:18:00,iOS,Hyderabad
TXN0001764,USR00148,prabhakarpranit@okhdfcbank,kkibe@okicici,667.77,INR,SUCCESS,Google Pay,ICICI,Education,2024-08-29 22:24:27,Web,Delhi
TXN0001765,USR00389,kchadha@axl,charlesdevan@paytm,412.38,INR,SUCCESS,Amazon Pay,PNB,Rent,2024-10-10 08:28:17,iOS,Ahmedabad
TXN0001766,USR00166,zaitra25@axl,ppathak@oksbi,306.47,INR,SUCCESS,BHIM,BOB,Healthcare,2024-11-19 07:36:27,Android,Chennai
TXN0001767,USR00302,gourkai@okicici,hchaudhuri@okicici,7.86,INR,FAILED,Google Pay,Canara,Travel,2024-08-22 22:33:12,iOS,Chennai
TXN0001768,USR00234,ozanimrat@oksbi,waliupma@ybl,3150.69,INR,SUCCESS,CRED,HDFC,Groceries,2024-11-08 21:24:33,Web,Bengaluru
TXN0001769,USR00269,fnarasimhan@okicici,okumar@paytm,455.01,INR,SUCCESS,BHIM,HDFC,Healthcare,2024-08-09 02:54:16,iOS,Ahmedabad
TXN0001770,USR00050,yachanakulkarni@ybl,jackgaba@ybl,47465.73,INR,SUCCESS,CRED,Kotak,Entertainment,2024-07-02 19:00:41,Web,Delhi
TXN0001771,USR00166,semnidra@oksbi,yochanahanda@paytm,3089.68,INR,SUCCESS,Paytm,BOB,Education,2024-04-14 12:23:39,Web,Hyderabad
TXN0001772,USR00037,hdubey@ybl,pbrar@paytm,4555.58,INR,FAILED,Amazon Pay,ICICI,Healthcare,2024-09-05 08:08:52,iOS,Mumbai
TXN0001773,USR00252,qmurthy@ybl,babuharish@paytm,19567.68,INR,FAILED,Google Pay,BOB,Entertainment,2024-06-02 04:21:03,Web,Mumbai
TXN0001774,USR00344,bajajchanchal@ybl,lopajohal@okhdfcbank,129.8,INR,PENDING,Paytm,PNB,Travel,2024-11-18 12:33:41,Android,Mumbai
TXN0001775,USR00107,gkrishna@oksbi,panini34@okicici,41293.06,INR,FAILED,CRED,PNB,Utilities,2024-01-12 04:28:35,Web,Ahmedabad
TXN0001776,USR00168,atripathi@ybl,jwalia@okhdfcbank,2.95,INR,SUCCESS,PhonePe,Axis,Education,2024-08-23 20:48:30,Android,Chennai
TXN0001777,USR00126,hnigam@okhdfcbank,hitesh02@oksbi,38624.38,INR,SUCCESS,Amazon Pay,HDFC,Utilities,2024-06-04 06:40:38,Android,Hyderabad
TXN0001778,USR00229,jagrativenkatesh@okicici,mmodi@okicici,373.96,INR,SUCCESS,Paytm,Canara,Groceries,2024-07-08 20:05:30,iOS,Delhi
TXN0001779,USR00284,venkataramanojas@axl,dakshabahri@ybl,6851.31,INR,SUCCESS,BHIM,Kotak,Groceries,2024-12-11 10:24:15,iOS,Chennai
TXN0001780,USR00384,hsen@ybl,wahab14@okicici,3143.45,INR,FAILED,PhonePe,Axis,Groceries,2024-12-16 12:18:53,iOS,Ahmedabad
TXN0001781,USR00042,bailnisha@okicici,idesai@axl,4399.59,INR,SUCCESS,BHIM,PNB,Travel,2024-08-02 09:01:16,iOS,Mumbai
TXN0001782,USR00330,bathmeera@paytm,egoel@oksbi,111.9,INR,PENDING,Amazon Pay,Kotak,Food & Dining,2024-02-08 21:49:13,iOS,Pune
TXN0001783,USR00336,bwalla@paytm,nirja81@ybl,2045.32,INR,SUCCESS,Paytm,Axis,Healthcare,2024-07-22 22:09:15,Android,Hyderabad
TXN0001784,USR00134,calebsrinivasan@ybl,bhavani97@oksbi,458.56,INR,SUCCESS,Amazon Pay,HDFC,Shopping,2024-12-12 20:27:02,Android,Hyderabad
TXN0001785,USR00303,comarnitara@paytm,iryagoel@ybl,31903.43,INR,SUCCESS,Paytm,HDFC,Shopping,2024-06-06 21:23:52,Web,Mumbai
TXN0001786,USR00374,warda31@okicici,timothykapur@ybl,1745.07,INR,FAILED,BHIM,BOB,Shopping,2024-12-15 16:13:47,Web,Kolkata
TXN0001787,USR00281,chaitalymore@okhdfcbank,kalpit05@paytm,2299.53,INR,SUCCESS,Amazon Pay,SBI,Healthcare,2024-09-18 08:17:46,Web,Delhi
TXN0001788,USR00119,vkurian@oksbi,usangha@paytm,36562.26,INR,SUCCESS,Google Pay,ICICI,Groceries,2024-07-07 19:01:33,iOS,Chennai
TXN0001789,USR00182,lalachameli@oksbi,mbadal@okhdfcbank,216.94,INR,SUCCESS,PhonePe,BOB,Education,2024-01-09 21:43:15,Android,Chennai
TXN0001790,USR00086,ypatel@okicici,hgoel@ybl,2542.02,INR,SUCCESS,Paytm,Kotak,Utilities,2024-09-05 12:13:35,Android,Hyderabad
TXN0001791,USR00259,balhaarhayre@ybl,urvimammen@paytm,375.69,INR,SUCCESS,Google Pay,PNB,Shopping,2024-06-16 09:06:01,Web,Kolkata
TXN0001792,USR00105,wazir64@okicici,aishaniwadhwa@oksbi,1.81,INR,FAILED,Amazon Pay,Axis,Food & Dining,2024-07-30 21:30:19,Android,Pune
TXN0001793,USR00270,atwalchaman@axl,etachhabra@okicici,14451.68,INR,SUCCESS,CRED,ICICI,Shopping,2024-09-20 13:57:26,iOS,Pune
TXN0001794,USR00088,saanvirattan@axl,vaishnavigarg@ybl,158.76,INR,SUCCESS,Paytm,PNB,Fuel,2024-06-24 19:03:51,Android,Kolkata
TXN0001795,USR00047,tanvitaneja@axl,pramesh@paytm,18997.2,INR,SUCCESS,PhonePe,SBI,Travel,2024-08-23 10:13:34,Web,Mumbai
TXN0001796,USR00353,amrita32@axl,rparekh@okicici,491.19,INR,SUCCESS,Amazon Pay,Canara,Travel,2024-05-12 06:16:08,Android,Mumbai
TXN0001797,USR00046,rvig@okhdfcbank,gadeubika@okhdfcbank,4955.66,INR,SUCCESS,PhonePe,PNB,Healthcare,2024-03-29 19:09:30,iOS,Hyderabad
TXN0001798,USR00046,aditya36@paytm,nandini03@paytm,25240.11,INR,SUCCESS,PhonePe,SBI,Rent,2024-01-28 10:14:02,Web,Kolkata
TXN0001799,USR00384,suralakshmi@okicici,dbhardwaj@okicici,233.74,INR,SUCCESS,Paytm,HDFC,Fuel,2024-07-03 09:42:49,Web,Delhi
TXN0001800,USR00351,rajagopalanoni@oksbi,xagrawal@axl,2035.59,INR,SUCCESS,CRED,HDFC,Food & Dining,2024-11-01 04:26:39,iOS,Mumbai
TXN0001801,USR00373,zpathak@axl,kdhawan@paytm,44968.47,INR,PENDING,Google Pay,ICICI,Entertainment,2024-12-21 20:24:44,Android,Mumbai
TXN0001802,USR00327,sanetriveni@ybl,jalsamunshi@okhdfcbank,876.73,INR,FAILED,CRED,BOB,Rent,2024-07-26 20:52:32,Web,Kolkata
TXN0001803,USR00177,ishita30@axl,thora@okhdfcbank,401.82,INR,SUCCESS,Google Pay,PNB,Groceries,2024-03-15 12:40:17,Android,Delhi
TXN0001804,USR00287,bsekhon@okicici,oroy@axl,4820.73,INR,SUCCESS,BHIM,ICICI,Entertainment,2024-10-09 01:45:12,Android,Ahmedabad
TXN0001805,USR00329,zinalsandhu@oksbi,hemangini45@paytm,19903.22,INR,SUCCESS,Google Pay,BOB,Food & Dining,2024-03-03 19:05:18,iOS,Bengaluru
TXN0001806,USR00245,tripathiquincy@okicici,wbumb@ybl,2383.29,INR,FAILED,BHIM,PNB,Food & Dining,2024-05-27 05:50:59,Web,Bengaluru
TXN0001807,USR00019,darika23@oksbi,vanya47@ybl,171.94,INR,SUCCESS,Paytm,PNB,Education,2024-05-11 20:32:46,Android,Hyderabad
TXN0001808,USR00320,abadal@okhdfcbank,karasachi@oksbi,24150.56,INR,SUCCESS,Google Pay,BOB,Food & Dining,2024-09-20 16:32:59,iOS,Delhi
TXN0001809,USR00144,trivedigayathri@ybl,sidhuvasana@axl,401.69,INR,SUCCESS,Paytm,Canara,Shopping,2024-03-11 00:56:05,Web,Bengaluru
TXN0001810,USR00374,ykhurana@okhdfcbank,fdhaliwal@axl,4355.77,INR,SUCCESS,Google Pay,Kotak,Entertainment,2024-04-19 12:21:07,Android,Mumbai
TXN0001811,USR00377,pratyush53@ybl,manthansami@ybl,72.79,INR,SUCCESS,Google Pay,SBI,Rent,2024-05-12 08:23:14,iOS,Hyderabad
TXN0001812,USR00271,hkamdar@paytm,jtak@ybl,28268.05,INR,FAILED,Paytm,BOB,Utilities,2024-03-05 12:31:00,Web,Delhi
TXN0001813,USR00001,miteshsoni@oksbi,nidra56@axl,12413.73,INR,SUCCESS,Google Pay,ICICI,Travel,2024-07-07 21:34:42,iOS,Hyderabad
TXN0001814,USR00210,hchoudhury@paytm,falakpradhan@ybl,3566.79,INR,SUCCESS,Amazon Pay,SBI,Rent,2024-01-22 22:32:21,iOS,Chennai
TXN0001815,USR00041,girindra53@okhdfcbank,hemangrege@okicici,291.52,INR,SUCCESS,CRED,Axis,Shopping,2024-06-14 07:30:17,iOS,Pune
TXN0001816,USR00363,rehaan54@ybl,ugara@okicici,26984.51,INR,PENDING,PhonePe,HDFC,Entertainment,2024-06-25 22:21:38,Web,Kolkata
TXN0001817,USR00317,zehaan88@ybl,vohrajhalak@ybl,10301.73,INR,SUCCESS,Paytm,PNB,Travel,2024-12-16 05:27:28,iOS,Kolkata
TXN0001818,USR00272,rdhingra@axl,qmanda@ybl,4490.24,INR,FAILED,Google Pay,SBI,Food & Dining,2024-07-01 02:49:22,Web,Hyderabad
TXN0001819,USR00168,robert54@axl,kdugal@ybl,8863.77,INR,SUCCESS,CRED,ICICI,Utilities,2024-06-28 05:03:53,iOS,Delhi
TXN0001820,USR00284,yashasvichoudhary@oksbi,fitan31@axl,3200.91,INR,SUCCESS,CRED,Kotak,Education,2024-03-05 22:50:47,Web,Bengaluru
TXN0001821,USR00154,tanishrana@axl,nidra63@oksbi,2.84,INR,SUCCESS,PhonePe,PNB,Travel,2024-02-12 16:02:17,iOS,Hyderabad
TXN0001822,USR00214,omisha90@oksbi,ishaan17@okicici,4678.45,INR,SUCCESS,Google Pay,ICICI,Education,2024-07-10 16:25:25,Android,Kolkata
TXN0001823,USR00106,amol61@ybl,naikharita@paytm,33310.69,INR,SUCCESS,Paytm,HDFC,Shopping,2024-09-05 23:52:25,Web,Delhi
TXN0001824,USR00022,sawhneybakhshi@okhdfcbank,sunderxalak@oksbi,27559.02,INR,FAILED,Paytm,PNB,Travel,2024-12-29 19:26:28,Web,Hyderabad
TXN0001825,USR00134,odave@okhdfcbank,jairaj29@axl,4613.84,INR,SUCCESS,Paytm,BOB,Groceries,2024-01-11 14:21:55,Web,Chennai
TXN0001826,USR00342,arjun25@axl,shuklachanchal@paytm,417.78,INR,SUCCESS,Amazon Pay,HDFC,Rent,2024-05-27 00:28:35,Web,Mumbai
TXN0001827,USR00400,sachdevautkarsh@okhdfcbank,dhingrasuhani@okicici,40705.95,INR,SUCCESS,Google Pay,HDFC,Education,2024-08-21 19:04:09,iOS,Delhi
TXN0001828,USR00180,ria55@ybl,nakul53@okicici,2641.41,INR,PENDING,Amazon Pay,SBI,Groceries,2024-09-23 07:33:49,Android,Pune
TXN0001829,USR00275,vermabalveer@ybl,btiwari@paytm,1876.63,INR,FAILED,BHIM,HDFC,Healthcare,2024-06-15 13:41:50,iOS,Delhi
TXN0001830,USR00124,balvanmani@okicici,unni90@oksbi,47597.4,INR,SUCCESS,Paytm,Axis,Healthcare,2024-03-13 18:17:49,Web,Ahmedabad
TXN0001831,USR00393,dkannan@okicici,vedhikaram@axl,475.38,INR,PENDING,Paytm,Axis,Shopping,2024-08-26 08:42:03,Web,Chennai
TXN0001832,USR00115,atharvdas@okicici,gayathri88@okicici,239.47,INR,SUCCESS,CRED,Canara,Entertainment,2024-12-21 10:11:22,Android,Kolkata
TXN0001833,USR00191,sarmaarunima@okicici,kkulkarni@axl,1570.04,INR,SUCCESS,PhonePe,PNB,Groceries,2024-09-30 19:29:13,Web,Chennai
TXN0001834,USR00322,mandqadim@paytm,watikawali@oksbi,4043.37,INR,FAILED,Google Pay,BOB,Utilities,2024-09-06 22:06:41,Android,Hyderabad
TXN0001835,USR00053,nihal88@okicici,zsabharwal@ybl,1.16,INR,FAILED,Amazon Pay,Canara,Shopping,2024-12-01 20:19:28,iOS,Ahmedabad
TXN0001836,USR00164,krishreddy@axl,vansha22@okicici,30018.7,INR,SUCCESS,PhonePe,Axis,Groceries,2024-12-08 23:51:51,iOS,Pune
TXN0001837,USR00348,upkaarprasad@oksbi,wallapriya@paytm,25705.28,INR,SUCCESS,PhonePe,HDFC,Groceries,2024-07-25 21:01:12,Web,Bengaluru
TXN0001838,USR00161,umisra@paytm,adya27@oksbi,3188.22,INR,SUCCESS,BHIM,ICICI,Shopping,2024-07-15 13:36:02,Web,Pune
TXN0001839,USR00181,bhatijaya@okhdfcbank,sureshtristan@ybl,462.44,INR,PENDING,BHIM,Axis,Healthcare,2024-10-23 07:42:35,Web,Pune
TXN0001840,USR00274,chakradev51@axl,fparekh@okhdfcbank,2.15,INR,SUCCESS,Paytm,HDFC,Travel,2024-12-26 20:02:31,Android,Pune
TXN0001841,USR00253,fsani@paytm,chokshiharinakshi@okicici,33.09,INR,SUCCESS,Amazon Pay,Axis,Education,2024-02-24 19:00:04,iOS,Hyderabad
TXN0001842,USR00101,yadavi64@paytm,lsem@paytm,40.65,INR,SUCCESS,PhonePe,SBI,Groceries,2024-06-09 20:28:49,Web,Hyderabad
TXN0001843,USR00093,joshuasrinivas@paytm,yauvani72@ybl,4209.63,INR,SUCCESS,Google Pay,Canara,Rent,2024-07-05 13:53:23,iOS,Mumbai
TXN0001844,USR00086,gvarkey@oksbi,karguneet@okicici,60.81,INR,SUCCESS,CRED,ICICI,Healthcare,2024-03-13 16:24:27,Android,Kolkata
TXN0001845,USR00157,memonedhitha@ybl,karan04@okicici,42930.58,INR,PENDING,BHIM,Kotak,Entertainment,2024-02-12 18:31:50,iOS,Pune
TXN0001846,USR00273,udarshrau@paytm,divanwazir@paytm,28434.74,INR,SUCCESS,Paytm,HDFC,Travel,2024-12-24 19:43:52,iOS,Ahmedabad
TXN0001847,USR00354,siya48@axl,atwalrachana@okhdfcbank,110.98,INR,SUCCESS,BHIM,BOB,Fuel,2024-04-06 08:43:21,iOS,Mumbai
TXN0001848,USR00134,borahanvi@paytm,bordetanveer@axl,137.48,INR,SUCCESS,Google Pay,Axis,Travel,2024-10-01 08:55:31,iOS,Chennai
TXN0001849,USR00247,purohitvivaan@ybl,pillaytriya@okicici,13801.78,INR,FAILED,BHIM,Canara,Food & Dining,2024-01-31 03:11:28,Web,Bengaluru
TXN0001850,USR00192,nsuri@oksbi,trajagopalan@ybl,11497.15,INR,SUCCESS,BHIM,Canara,Shopping,2024-08-03 15:27:06,Web,Kolkata
TXN0001851,USR00154,grajagopalan@oksbi,sprakash@axl,30241.14,INR,SUCCESS,BHIM,Axis,Food & Dining,2024-04-04 15:09:02,Android,Delhi
TXN0001852,USR00043,chandranmaster@ybl,dalbir09@oksbi,9913.47,INR,FAILED,Paytm,Axis,Rent,2024-07-17 20:21:50,Web,Bengaluru
TXN0001853,USR00008,laban87@okhdfcbank,malhotramanan@okicici,38781.0,INR,FAILED,Google Pay,PNB,Shopping,2024-07-17 08:50:51,Web,Ahmedabad
